,name,latitude,longitude,price,hostStart,propType
11856,KS936 Spacious Romantic Getaway with Ocean Views!,20.94849,-156.69024,210.00,2014-05-21,Condominium
11857,"Epic Poipu Views From Lanai+Full Kitchen, WiFi, Flat Screen, Ceiling Fan–Kiahuna 2179",21.87592,-159.45789,559.00,2016-12-21,Condominium
11858,TOP FLOOR MODERN WAILEA VILLA,20.69065,-156.43687,239.00,2013-10-02,Apartment
11859,Wailea Ekolu 1604 Gorgeous Oasis in Wailea! 2bd2ba,20.68507,-156.43329,285.00,2014-05-21,Condominium
11860,Cozy Honolulu Apartment - 0.5 Mi to Waikiki Beach!,21.28416,-157.82837,179.00,2017-09-20,Apartment
11861,Marriott Ko Olina Beach Club 1BR,21.3323,-158.12241,345.00,2015-05-19,Resort
11862,Perfect Small Family Hawaiian Villa!,19.91668,-155.87964,159.00,2018-01-24,Condominium
11863,Kailua-Kona Cottage -0.7 Mi to Magic Sands Beach!,19.59316,-155.96712,175.00,2017-09-20,Cottage
11864,Montage Ginger Residence 1-303 at Kapalua Bay,21.00231,-156.66529,"1,750.00",2018-01-24,House
11865,Luxury Hawaiian Plantation Estate at Diamond Head,21.25799,-157.79225,"1,128.00",2012-02-01,Other
11866,Ho'Okele Duplex.,19.569000000000003,-155.00593999999998,71.00,2016-05-12,Guest suite
11867,"MAUI, HAWAII - MARRIOTT at KAANAPALI",20.91475,-156.6958,540.00,2018-01-24,Resort
11868,Pueo Hale @ Waikoloa Village,19.9403,-155.78964,275.00,2013-12-23,House
11869,RME's Guest-House w/ AC,21.67296,-157.95538,120.00,2018-01-25,Guest suite
11870,New Waikiki- Diamond Head Circle  Promenade 30 Day,21.26998,-157.80993999999998,230.00,2017-10-06,Villa
11871,Downtown Jungle Hideaway - Mauka Room,19.717470000000002,-155.08483,42.00,2018-01-25,House
11872,New Waikiki- Diamond Head Trail 30 day special.,21.2699,-157.81006000000002,174.00,2017-10-06,Villa
11873,Marriott Maui Ocean Club Rare Find: Xmas Week 2019,20.91509,-156.69404,645.00,2013-12-10,Resort
11874,"Across from Hana Bay, Downstairs 1 Bedroom 1 Bath",20.7621,-155.9951,145.00,2012-12-27,House
11875,"SPECIAL RATE: Oceanfront, Pool, Hot tub, Bikes!",19.59916,-154.94161,315.00,2015-03-22,House
11876,Secluded Jungle Penthouse with Rooftop Observation Deck,19.393720000000002,-154.93372,145.00,2016-04-08,House
11877,Tranquil Kehena Beach Mezzanine Jungle Retreat,19.39445,-154.93222,145.00,2016-04-08,House
11878,6 month or longer ONLY Pent house in Paradise,21.285610000000002,-157.82667,200.00,2014-09-03,Condominium
11879,Private Suite- 8 Beds at a Flat Rate Price,21.33391,-157.85705,199.00,2016-04-25,Guest suite
11880,~Ocean Suite Unit~ Modern Studio steps from beach,21.2725,-157.82218999999998,100.00,2016-08-15,Condominium
11881,Private Suite- 12 Beds at a Flat Rate Price,21.33447,-157.85594,299.00,2016-04-25,Guest suite
11882,"Trade winds, airport and the see 2.5",19.72016,-156.00281999999999,440.00,2014-04-09,House
11883,Hyatt Ka'anapali Oceanfront Villa 6/8/19 - 6/15/19,20.91692,-156.69378,850.00,2017-01-20,Villa
11884,A Comfortable Stay in Mountain View,19.50466,-155.10249,78.00,2018-01-26,House
11885,"Maui Westside Properties - MAUI ELDORADO - LIGHT & BRIGHT CORNER 2 BEDROOM!| Sleeps: 2 Bedroom, 2 Bathroom",20.92765,-156.69075,245.00,2015-10-07,Condominium
11886,"Maui, Kaanapali, Whaler, Ocean/Mountain View",20.92259,-156.69431,99.00,2013-04-27,Serviced apartment
11887,**NEW Penthouse studio w/panoramic OCEAN VIEW,21.27986,-157.8267,165.00,2017-09-09,Apartment
11888,"Oceanfront saltwater pool, ocean view condo",19.61617,-155.98463999999998,105.00,2013-07-02,Apartment
11889,"Kaanapali Beach Club, 1 bdrm on ocean, scenic view",20.94803,-156.69104,369.00,2016-01-26,Villa
11890,Great Location and Lovely Ocean View!,19.64335,-155.99475,99.00,2016-07-06,Condominium
11891,LOLIA Eco-Village | Balcony Room in Paradise A22,19.42055,-154.88786000000002,90.00,2013-10-28,Nature lodge
11892,Great LOCATION in Waikiki - KING bed + FREE pkg*,21.28095,-157.82711,170.00,2017-09-07,Apartment
11893,Princeville Sands Studio with Pool and Hot Tub,22.220860000000002,-159.48008000000002,150.00,2017-02-09,Apartment
11894,"Papaya, large convertible 1 bedroom Mid Waikiki.",21.28118,-157.8269,98.00,2016-01-09,Condominium
11895,Coastal Luxury 1BR@ Waikiki Banyan MTN View,21.27364,-157.82185,235.00,2014-09-14,Condominium
11896,10 acres with  Private Suite # 1,19.57917,-155.06744,50.00,2017-05-19,House
11897,"Cliffs 4209- Ocean Views with Full Kitchen, Pool, Fun Resort Amenities",22.22782,-159.48009,178.00,2016-08-16,Condominium
11898,"Ali'i Kai 5102 - Oceanfront 1br/2ba, recently remodeled and upgraded",22.2286,-159.48241000000002,261.00,2016-08-16,Condominium
11899,"Poipu Shores B201-Newly remodeled 2br/1.5ba, oceanfront views, walk to the beach",21.87199,-159.44801999999999,464.00,2016-08-16,Condominium
11900,"Emmalani Court 312 - Air conditioned, golf course views, upgraded interior",22.22414,-159.47093,219.00,2016-08-16,Condominium
11901,"Plantation 1112 - A/C, Gym, Pool, Ground Floor, Spacious, 2br/2ba condo",22.22372,-159.47953,213.00,2016-08-16,Condominium
11902,"Pu'u Poa 201- Ocean Front, Renovated, Gorgeous Pool",22.22253,-159.49389,444.00,2016-08-16,Condominium
11903,"Puamana 11A-Newly Renovated, Single Story with A/C - Walk to Beach - Golf Clubs!",22.221770000000003,-159.46764,207.00,2016-08-16,Condominium
11904,"Hanalei Colony Resort F3-Premium oceanfront unit, only 10 steps from the sand!",22.22002,-159.54533,444.00,2016-08-16,Condominium
11905,Sealodge H9 - Private top floor condo with incredible ocean view!,22.22653,-159.47571000000002,231.00,2016-08-16,Condominium
11906,"Ali'i Kai 4303 - Million Dollar View! Pool, 180 degree ocean views",22.22733,-159.48355,249.00,2016-08-16,Condominium
11907,"Sealodge H4-Updated 1br/1ba ground floor condo, spectacular oceanfront views!",22.22729,-159.47408000000001,231.00,2016-08-16,Condominium
11908,Sealodge J3-Spectacular unobstructed reef and white-water ocean views!,22.2276,-159.47513,231.00,2016-08-16,Condominium
11909,Laulea Hale-Perfect vacation home for 2 families! Beautiful sunsets,22.22733,-159.47977,562.00,2016-08-16,House
11910,"Poipu Shores B202-Second floor 2br/1ba, A/C, recently remodeled, oceanfront view",21.87045,-159.44744,464.00,2016-08-16,Condominium
11911,Sealodge G7-One of the BEST VIEWS in Sealodge! 2br/2ba condo with ocean views!,22.22851,-159.47591,195.00,2016-08-16,Condominium
11912,"Hanalei Bay Resort 8133/4-Bay view 2br/2ba, A/C, communal pools, hot tub, bbqs",22.22064,-159.49236000000002,456.00,2016-08-16,Condominium
11913,"Kahala 123 - Poipu - beaches in walking distance, ocean view, onsite pool",21.87595,-159.44777,189.00,2016-08-16,Condominium
11914,"Pali Ke Kua 119-Air-conditioned, private, amazing views!",22.2225,-159.48918,272.00,2016-08-16,Condominium
11915,"Pu'u Poa 309-Bali Hai sunset ocean front view! Two huge lanais, updated home",22.222820000000002,-159.48621,464.00,2016-08-16,Condominium
11916,Sealodge G9-Top floor 1br/1ba newly renovated condo with incredible ocean views,22.22709,-159.4737,231.00,2016-08-16,Condominium
11917,"Sealodge E7-Sunrise and sunset views! Immaculate, with cozy, bright decor",22.2287,-159.47518,195.00,2016-08-16,Condominium
11918,"Cliffs 5205-Spacious and comfortable with ocean views, mountain, waterfall views",22.22561,-159.47939,189.00,2016-08-16,Condominium
11919,"Ali'i Kai 6102 - Spectacular oceanfront views, 2 bd/2br - close to hiking",22.2272,-159.48256,266.00,2016-08-16,Condominium
11920,"Hale Kamalani- Mountain and golf course views, 3br/3ba family home",22.2163,-159.47798999999998,255.00,2016-08-16,House
11921,"Kamahana 3-Spacious, ground floor unit, private yard, 2br/2ba",22.22551,-159.47229,172.00,2016-08-16,Condominium
11922,"Makahuena 2202-Large ocean view three bedroom beautiful, beautiful luxury condo",21.86978,-159.44641000000001,278.00,2016-08-16,Condominium
11923,"Banyan Harbor K134-Fabulous view of the harbor, recently renovated, Partial A/C",21.95775,-159.35578,200.00,2016-08-16,Condominium
11924,"Pu'u Poa 401-Romantic, A/C, private, ocean views, luxury penthouse!",22.22407,-159.4864,444.00,2016-08-16,Condominium
11925,"Sealodge B6-Second floor condo, amazing ocean view, private lanai",22.22709,-159.47376,225.00,2016-08-16,Condominium
11926,"Villas of Kamalii 44-Comfort and luxury, spectacular mountain & waterfalls views",22.216820000000002,-159.48285,261.00,2016-08-16,Condominium
11927,"Puamana 4D-Remodeled 2br/2ba condo, walking distance to Anini Beach",22.22109,-159.46896,195.00,2016-08-16,Condominium
11928,"Banyan Harbor K132-Breathtaking views of Kalapaki Beach, Nawiliwili Harbor, A/C",21.95894,-159.35602,184.00,2016-08-16,Condominium
11929,Sealodge J4-Ground floor 1br/1ba condo with exceptional ocean views,22.22866,-159.47567,213.00,2016-08-16,Condominium
11930,"Maui's #1 Kaanapali Beach, walk to Whaler's Village, OV STUDIO - K218",20.92807,-156.69149,172.00,2016-12-29,Condominium
11931,"Large Private Comfy Room in Lower Kula, Maui, HI",20.775129999999997,-156.32506,85.00,2016-01-04,House
11932,"Liko Lehua Cottage in Volcano, Hawaii",19.43052,-155.22252,95.00,2015-12-25,Cottage
11933,Truck bed bed,19.54348,-155.93192,75.00,2013-12-28,Boat
11934,GORGEOUS Newly Remodeled Kaanapali Condo AVAIL !!!,20.9242,-156.68929,249.00,2018-01-29,Condominium
11935,Volcano Hideaway - Off Grid Eco Farm,19.44313,-155.17573000000002,85.00,2018-01-29,Cabin
11936,Double unit sleeps 8+ Villa on the beach in Maui.,20.91703,-156.69641000000001,700.00,2014-05-30,Apartment
11937,Romantic Penthouse Condo at Honua Kai Resort & Spa,20.94378,-156.69057,329.00,2018-01-29,Condominium
11938,Wyndham Royal Sea Cliff- 2 bdrm ***,19.620279999999998,-155.98591000000002,199.00,2015-04-07,Condominium
11939,The Best View Studio in Waikiki,21.273139999999998,-157.82068999999998,155.00,2016-08-26,Condominium
11940,Million Dollar Views,21.27279,-157.82113,99.00,2018-01-29,Condominium
11941,"*Last min availability * 3rd flr unit, ocean side",20.95936,-156.68405,185.00,2015-09-22,Condominium
11942,Ground floor Wailea Retreat at Grand Champions 125,20.68936,-156.43742,180.00,2014-10-17,Condominium
11943,"Tropical Paradise, Living in Class",19.52165,-154.85656,29.00,2017-03-13,Dome house
11944,Centrally Located 2 bdrm / 1 bath Apartment,21.38156,-157.94582,200.00,2017-10-13,Apartment
11945,entire 2 bedroom unit w/ parking,21.38515,-157.91212,130.00,2016-01-28,Guest suite
11946,Your Tropical Paradise Vacation Awaits,19.52147,-154.85643000000002,38.00,2017-03-13,Dome house
11947,Pure Nature with Touch of Class,19.52009,-154.85478999999998,29.00,2017-03-13,Dome house
11948,"Tropical Paradise, Living in Class in Huge Bedroom",19.521520000000002,-154.85586999999998,30.00,2017-03-13,Dome house
11949,Kaanapali Beach * Stunning Ocean View Studio,20.93439,-156.69228,199.00,2017-05-30,Serviced apartment
11950,"Condo w/ incredible ocean views, lanai & shared pool/hot tub - walk to beaches!",20.9487,-156.69123000000002,276.00,2017-01-16,Condominium
11951,"Pair of Maui Kai suites w/ pool & hot tub access! Near beaches, golf, dining!",20.947210000000002,-156.69128,507.00,2017-01-16,Condominium
11952,"Oceanview studio suite with easy beach access, shared pool, hot tub, and more!",20.9465,-156.69107,207.00,2017-01-16,Apartment
11953,Waikoloa Colony Villas (Phone number hidden by Airbnb) bath. Beauty!,19.92519,-155.87904,396.00,2014-07-20,Condominium
11954,One King Bed,20.23806,-155.83172,120.00,2018-01-30,Boutique hotel
11955,Ocean Front - Upgraded - Kamaole Nalu #501,20.7182,-156.44603,175.00,2017-08-22,Condominium
11956,"Stunning 2BD/2BA Ocean Front Condo Great View, A/C",20.79595,-156.50465,199.00,2015-01-12,Condominium
11957,Rarely Available Sweeping Ocean View 2 BDR Ilikai Condo w/ Tons of Amenities! - Ilikai Hotel Ocean 2 BDR on the 19th Floor,21.285020000000003,-157.83902,332.00,2016-08-30,Condominium
11958,"Newly Renovated Four Paddle Condo, Close Walk to Beaches, Free Parking! - Four Paddle Waikiki 1 BDR on the 6th Floor",21.28327,-157.83047,106.00,2016-08-30,Condominium
11959,WAIKIKI 2 BEDROOM LUXURY CONDO 日本語でのお問い合わせもどうぞ!,21.28781,-157.83865,283.00,2016-04-19,Condominium
11960,Rustic Studio,21.2741,-157.81363000000002,80.00,2012-09-10,Guest suite
11961,A Perfect Piece of Paradise For Your O’ahu stay!,21.32364,-157.84146,48.00,2014-12-01,House
11962,Brand New Waikiki Diamond Head Circle Favorite 30D,21.26891,-157.81011999999998,89.00,2017-10-06,Villa
11963,Brand New Waikiki  Diamond Head Circle Walks 30Day,21.268539999999998,-157.80997,85.00,2017-10-06,Villa
11964,Alpha/Omega Haven of Rest,19.04026,-155.64286,99.00,2018-01-31,House
11965,Central Waikiki and Ala Moana Center,21.28163,-157.83655,99.00,2018-01-30,Aparthotel
11966,Kiahuna Plantation Garden View - Ground Level #405,21.87745,-159.45528000000002,200.00,2017-10-31,Condominium
11967,Sunrise Suite,19.68875,-155.08781000000002,46.00,2017-10-12,Guest suite
11968,Cozy Beach Condo Ocean & Mountain View’s,20.78634,-156.46763,225.00,2014-07-17,Apartment
11969,One block to Waikiki Beach,21.27526,-157.82078,165.00,2015-10-29,Apartment
11970,PERFECT GETAWAY ACROSS FROM THE BEACH,20.76442,-156.45729,136.00,2015-05-18,Apartment
11971,Springer Estate~ OceanViews/Pool/AC,21.42162,-157.78948,"1,009.00",2017-04-21,House
11972,New Listing Ocean View Condo in Paradise.,20.7265,-156.44714,165.00,2018-01-31,Condominium
11973,Fall Dates Open - Perfect for Island Hopping! A/C + 2 Blocks to Lahaina Town & Easy Walk to Beach,20.875420000000002,-156.67444,315.00,2017-06-22,Condominium
11974,"Spacious, Reno'd Garden Suite in Tropical Orchard",19.716720000000002,-155.99567,129.00,2017-08-03,Guest suite
11975,Boutique Bamboo Hotel - Oasis In Waikiki,21.27659,-157.82486,100.00,2017-05-03,Boutique hotel
11976,"Stunning & Spacious Suite 111, 1 bed/1bath Sleeps4",20.947770000000002,-156.69149,275.00,2018-02-02,Resort
11977,Incredible 1BR/1BA Ocean View Suite: Walk To Beach,21.87406,-159.45008,220.00,2018-02-02,Apartment
11978,Air-Conditioned Ocean View North Shore Condo,22.22845,-159.48205,288.00,2015-09-27,Condominium
11979,Diamond Head and Ocean Views!  WU3214,21.273220000000002,-157.81993,367.00,2016-04-29,Condominium
11980,Minky's Spacious Studio + FREE Parking + WiFi,21.28564,-157.8124,87.00,2018-02-02,Guest suite
11981,Cajudoy's Hale - Permit # STKM 2O13-OO18,20.73305,-156.45023999999998,275.00,2018-02-02,House
11982,Hula Hale,22.207179999999997,-159.49612,375.00,2017-09-16,Bungalow
11983,Shared Room 1 twin bed in Hostel -R2,20.90385,-156.48211,45.00,2012-09-22,Hostel
11984,Shared room 1 twin bed in Hostel -R2,20.90244,-156.48377,30.00,2012-09-22,Hostel
11985,Private room in Hostel near airport -R1,20.90399,-156.48402,50.00,2012-09-22,Hostel
11986,No Window-Private Room in Hostel near Airport -R3,20.902520000000003,-156.48414,40.00,2012-09-22,Hostel
11987,Modern/Surf Condo in IDEAL LOCATION *Legal Airbnb*,21.279870000000003,-157.83247,148.00,2012-12-15,Apartment
11988,Aloha Private Studio/kitchenette Sunny Waikiki!,21.27881,-157.83016999999998,161.00,2018-02-03,Condominium
11989,"KJ's Place, in the heart of the city.",19.635270000000002,-155.98977,160.00,2018-02-03,Apartment
11990,HEART OF WAIKIKI ~FREE PARKING & WIFI~PERFECT! 511,21.28109,-157.82719,175.00,2012-08-03,Apartment
11991,Tranquil/private entry to Japanese Haiku guest ste,19.65118,-155.96796,69.00,2015-03-15,Guest suite
11992,Nansea's Studio: Walk to Magic Sands Beach,19.589779999999998,-155.9684,85.00,2018-02-04,Guest suite
11993,Budget Friendly Kona Surf House 4Bd/4bth Sleeps 8,19.61101,-155.97678,249.00,2018-02-04,House
11994,Relaxing Waikiki Skytower,21.276989999999998,-157.82334,155.00,2012-08-21,Condominium
11995,Beautiful Princeville 2 Bedroom 2 Bath Condo,22.22515,-159.47193000000001,155.00,2018-02-04,Condominium
11996,Cozy Cottage on Dragon Fruit Farm,19.1152,-155.74856,68.00,2018-02-04,Cabin
11997,ISLAND COLONY 1-STUDIO IN THE HEART OF WAIKIKI!,21.28125,-157.82538,90.00,2017-11-17,Aparthotel
11998,Modern Hawaiian Hale central to all sides of Oahu,21.42385,-157.95306000000002,90.00,2018-02-05,Guest suite
11999,Nihilani  *SUPER Discount rates 10/15 - 11/21/19**,22.223329999999997,-159.47897,345.00,2018-02-05,Townhouse
12000,Kauai 1 bedroom condos,22.06489,-159.31887,300.00,2010-04-04,Condominium
12001,"Beautiful Ocean, Pool Views & Gorgeous Sunsets - shared pool & hot tub by beach!",20.946360000000002,-156.68968999999998,605.00,2017-01-16,Condominium
12002,INN ON THE PARK AT WAIKIKI STUDIO WITH KITCHENETTE,21.28685,-157.83442,70.00,2017-11-17,Aparthotel
12003,Celebrity Ko Olina Beach Villa with PRIVACY! Ground Floor Garden Oasis!,21.334989999999998,-158.12265,608.00,2017-08-25,Condominium
12004,"3BD 11th Floor Penthouse Ko Olina Beach Villa - Free Wifi, Pool, Beach, Golf!",21.336170000000003,-158.12265,454.00,2017-08-25,Condominium
12005,Reeds Island Hilo Ohana One,19.72172,-155.09976,135.00,2018-02-05,Guesthouse
12006,Nice private bedroom 201 in central Oahu,21.35115,-157.85981,50.00,2017-05-02,House
12007,Hale Kamaole #309,20.71023,-156.4447,284.00,2017-10-06,Condominium
12008,Premier Oceanfront Penthouse at The Mahana 1b/1b,20.94615,-156.69103,285.00,2018-02-02,Resort
12009,LOLIA Eco-Village | Balcony Room in Paradise B24,19.41595,-154.89101000000002,90.00,2013-10-28,Nature lodge
12010,Aloha Lani- Remodeled Mountain View,21.281229999999997,-157.8259,109.00,2015-11-02,Apartment
12011,Reeds Island Hilo Ohana Two,19.72181,-155.09892,135.00,2018-02-05,Guesthouse
12012,Waipi'o Studio Apartment Suite,20.11928,-155.5741,75.00,2017-04-19,Guest suite
12013,Kaanapali Beach Club Resort,20.94764,-156.69117,395.00,2010-04-29,Condominium
12014,LOLIA Eco-Village | All-Inclusive EAT & SLEEP B24,19.41441,-154.89287,100.00,2013-10-28,Nature lodge
12015,9th Floor Queen Suite w/Pool #906 Heart of Waikiki,21.2774,-157.82423,132.00,2015-09-09,Condominium
12016,"waikiki 38th floor condo,ocean,firework view",21.2817,-157.82525,115.00,2013-09-10,Condominium
12017,The Mac Nut Cottage,19.67369,-155.05716,80.00,2018-02-06,Guesthouse
12018,"Luxury 3BD/3BA Villa! Pool, Hot Tub & A/C!",21.87521,-159.44799999999998,689.00,2015-04-24,Villa
12019,Wyndham Royal Sea Cliff,19.619889999999998,-155.9848,400.00,2016-03-24,Villa
12020,SLEEPS 10-AIR CONDITIONED-OCEAN VIEW-KIHEI CONDO,20.72546,-156.4467,229.00,2017-08-21,Condominium
12021,Wyndham Royal Garden at Waikiki- Studio sleeps 2,21.28474,-157.8292,159.00,2015-04-14,Serviced apartment
12022,2-Bedroom Condo with Amazing Ocean Views,20.69924,-156.44078000000002,225.00,2011-11-09,Serviced apartment
12023,"Shores 213, 2nd Floor, Corner Unit",19.92355,-155.88303,343.00,2014-07-20,Condominium
12024,Cozy Zen Den; free parking; great location; WiFi,21.301270000000002,-157.84339,90.00,2015-01-20,Apartment
12025,Volcano Dancing Ferns -- Minutes from Hawaii Volcanoes National Park!! - Volcano Dancing Ferns Main House,19.43828,-155.17463999999998,198.00,2011-06-08,House
12026,Volcano Dancing Ferns Estate - Minutes from Hawaii Volcanoes National Park! - Volcano Dancing Ferns Estate,19.43833,-155.17568,263.00,2011-06-08,House
12027,Shared Mediterranean villa  family home,19.55023,-154.97501,73.00,2015-06-29,Apartment
12028,2 BR Family Getaway in Waikiki!,21.27671,-157.82143,325.00,2017-09-11,Condominium
12029,Scenic sunrise ocean view,20.9199,-156.49445,150.00,2017-05-05,House
12030,Modern Manana Home central to all sides of Oahu,21.42574,-157.95372,90.00,2018-02-05,Guest suite
12031,Molokai Shores Condo in Molokai,21.08192,-157.00283000000002,193.00,2016-01-03,Condominium
